8,22400,telescopic_sight_kgm21,800,,,,,,,,,,,,,,
9,28600,rapid_fire,900,,,,,,,,,,,,,,
10,35900,extended_mag,1000,,,,,,,,,,,,,,
11,44800,extended_range,1100,,,,,,,,,,,,,,
12,56500,bayonet_allies,1200,,,,,,,,,,,,,,
13,69200,grenade_launcher_allies,1300,,,,,,,,,,,,,,
avs36_mp,13,,,,,,,,,,,,,,,,
1,700,lens_sight,100,,,,,,,,,,,,,,
2,1800,fast_ads,200,,,,,,,,,,,,,,
3,3400,grip,300,,,,,,,,,,,,,,
4,5500,aperture_sight_avs36,400,,,,,,,,,,,,,,
5,8400,head_damage,500,,,,,,,,,,,,,,
6,12100,hipfire,600,,,,,,,,,,,,,,
7,16900,fmj,700,,,,,,,,,,,,,,
8,22400,telescopic_sight_avs36,800,,,,,,,,,,,,,,
9,28600,rapid_fire,900,,,,,,,,,,,,,,
10,35900,extended_mag,1000,,,,,,,,,,,,,,
11,44800,extended_range_rifle,1100,,,,,,,,,,,,,,
12,56500,bayonet_allies,1200,,,,,,,,,,,,,,
13,69200,grenade_launcher_allies,1300,,,,,,,,,,,,,,
sudaev_mp,13,,,,,,,,,,,,,,,,
1,700,lens_sight,100,,,,,,,,,,,,,,
2,1800,fast_ads,200,,,,,,,,,,,,,,
3,3400,grip,300,,,,,,,,,,,,,,
4,5500,aperture_sight_sudaev,400,,,,,,,,,,,,,,
5,8400,head_damage,500,,,,,,,,,,,,,,
6,12100,hipfire,600,,,,,,,,,,,,,,
7,16900,fmj,700,,,,,,,,,,,,,,
8,22400,telescopic_sight_sudaev,800,,,,,,,,,,,,,,
9,28600,rapid_fire,900,,,,,,,,,,,,,,
10,35900,extended_mag,1000,,,,,,,,,,,,,,
11,44800,extended_range,1100,,,,,,,,,,,,,,
12,56500,bayonet_allies,1200,,,,,,,,,,,,,,
13,69200,grenade_launcher_allies,1300,,,,,,,,,,,,,,
federov_mp,13,,,,,,,,,,,,,,,,
1,700,lens_sight,100,,,,,,,,,,,,,,
2,1800,fast_ads,200,,,,,,,,,,,,,,
3,3400,grip,300,,,,,,,,,,,,,,
4,5500,aperture_sight_federov,400,,,,,,,,,,,,,,
5,8400,head_damage,500,,,,,,,,,,,,,,
6,12100,hipfire,600,,,,,,,,,,,,,,
7,16900,fmj,700,,,,,,,,,,,,,,
8,22400,telescopic_sight_federov,800,,,,,,,,,,,,,,
9,28600,rapid_fire,900,,,,,,,,,,,,,,
10,35900,extended_mag,1000,,,,,,,,,,,,,,
11,44800,extended_range,1100,,,,,,,,,,,,,,
12,56500,bayonet_allies,1200,,,,,,,,,,,,,,
13,69200,grenade_launcher_allies,1300,,,,,,,,,,,,,,
wimmer_mp,13,,,,,,,,,,,,,,,,
1,700,lens_sight,100,,,,,,,,,,,,,,
2,1800,fast_ads,200,,,,,,,,,,,,,,
3,3400,grip,300,,,,,,,,,,,,,,
4,5500,aperture_sight_wimmer,400,,,,,,,,,,,,,,
5,8400,head_damage,500,,,,,,,,,,,,,,
6,12100,hipfire,600,,,,,,,,,,,,,,
7,16900,fmj,700,,,,,,,,,,,,,,
8,22400,telescopic_sight_wimmer,800,,,,,,,,,,,,,,
9,28600,rapid_fire,900,,,,,,,,,,,,,,
10,35900,extended_mag,1000,,,,,,,,,,,,,,
11,44800,extended_range,1100,,,,,,,,,,,,,,
12,56500,bayonet_axis,1200,,,,,,,,,,,,,,
13,69200,grenade_launcher_axis,1300,,,,,,,,,,,,,,
grofuss_mp,12,,,,,,,,,,,,,,,,
1,700,fast_ads,200,,,,,,,,,,,,,,
2,1800,grip,300,,,,,,,,,,,,,,
3,3400,aperture_sight_grofuss,400,,,,,,,,,,,,,,
4,5500,head_damage,500,,,,,,,,,,,,,,
5,8400,hipfire,600,,,,,,,,,,,,,,
6,12100,fmj,700,,,,,,,,,,,,,,
7,16900,telescopic_sight_grofuss,800,,,,,,,,,,,,,,
8,22400,rapid_fire,900,,,,,,,,,,,,,,
9,28600,extended_mag,1000,,,,,,,,,,,,,,
10,35900,extended_range,1100,,,,,,,,,,,,,,
11,44800,bayonet_axis,1200,,,,,,,,,,,,,,
12,56500,grenade_launcher_axis,1300,,,,,,,,,,,,,,
charlton_mp,13,,,,,,,,,,,,,,,,
1,700,lens_sight,100,,,,,,,,,,,,,,
2,1800,fast_ads,200,,,,,,,,,,,,,,
3,3400,grip,300,,,,,,,,,,,,,,
4,5500,aperture_sight_charlton,400,,,,,,,,,,,,,,
5,8400,head_damage,500,,,,,,,,,,,,,,
6,12100,hipfire,600,,,,,,,,,,,,,,
7,16900,fmj,700,,,,,,,,,,,,,,
8,22400,telescopic_sight_charlton,800,,,,,,,,,,,,,,
9,28600,rapid_fire,900,,,,,,,,,,,,,,
10,35900,extended_mag,1000,,,,,,,,,,,,,,
11,44800,extended_range,1100,,,,,,,,,,,,,,
12,56500,bayonet_allies,1200,,,,,,,,,,,,,,
13,69200,grenade_launcher_allies,1300,,,,,,,,,,,,,,
lewis_mp,8,,,,,,,,,,,,,,,,
1,700,fast_ads_lmg,100,,,,,,,,,,,,,,
2,1800,grip,200,,,,,,,,,,,,,,
3,3400,aperture_sight_lewis,300,,,,,,,,,,,,,,
4,5500,hipfire,400,,,,,,,,,,,,,,
5,8400,fmj,500,,,,,,,,,,,,,,
6,12100,telescopic_sight_lewis,600,,,,,,,,,,,,,,
7,16900,extended_mag_lewis,700,,,,,,,,,,,,,,
8,22400,rapid_fire,800,,,,,,,,,,,,,,
bren_mp,8,,,,,,,,,,,,,,,,
1,700,fast_ads_lmg,100,,,,,,,,,,,,,,
2,1800,grip,200,,,,,,,,,,,,,,
3,3400,aperture_sight_bren,300,,,,,,,,,,,,,,
4,5500,hipfire,400,,,,,,,,,,,,,,
5,8400,fmj,500,,,,,,,,,,,,,,
6,12100,telescopic_sight_bren,600,,,,,,,,,,,,,,
7,16900,extended_mag_bren,700,,,,,,,,,,,,,,
8,22400,rapid_fire,800,,,,,,,,,,,,,,
mg42_mp,8,,,,,,,,,,,,,,,,
1,700,fast_ads_lmg,100,,,,,,,,,,,,,,
2,1800,grip,200,,,,,,,,,,,,,,
3,3400,aperture_sight_mg42,300,,,,,,,,,,,,,,
4,5500,hipfire,400,,,,,,,,,,,,,,
5,8400,fmj,500,,,,,,,,,,,,,,
6,12100,telescopic_sight_mg42,600,,,,,,,,,,,,,,
7,16900,extended_mag_mg42,700,,,,,,,,,,,,,,
8,22400,rapid_fire_lmg,800,,,,,,,,,,,,,,
mg15_mp,8,,,,,,,,,,,,,,,,
1,700,fast_ads_lmg,100,,,,,,,,,,,,,,
2,1800,grip,200,,,,,,,,,,,,,,
3,3400,aperture_sight_mg15,300,,,,,,,,,,,,,,
4,5500,hipfire,400,,,,,,,,,,,,,,
5,8400,fmj,500,,,,,,,,,,,,,,
6,12100,telescopic_sight_mg15,600,,,,,,,,,,,,,,
7,16900,extended_mag,700,,,,,,,,,,,,,,
8,22400,rapid_fire,800,,,,,,,,,,,,,,
breda30_mp,8,,,,,,,,,,,,,,,,
1,700,fast_ads_lmg,100,,,,,,,,,,,,,,
2,1800,grip,200,,,,,,,,,,,,,,
3,3400,aperture_sight_type99,300,,,,,,,,,,,,,,
4,5500,hipfire,400,,,,,,,,,,,,,,
5,8400,fmj,500,,,,,,,,,,,,,,
6,12100,telescopic_sight_type99,600,,,,,,,,,,,,,,
7,16900,extended_mag_type99,700,,,,,,,,,,,,,,
8,22400,rapid_fire_lmg,800,,,,,,,,,,,,,,
mg81_mp,8,,,,,,,,,,,,,,,,
1,700,fast_ads_lmg,100,,,,,,,,,,,,,,
2,1800,grip,200,,,,,,,,,,,,,,
3,3400,aperture_sight_mg81,300,,,,,,,,,,,,,,
4,5500,hipfire,400,,,,,,,,,,,,,,
5,8400,fmj,500,,,,,,,,,,,,,,
6,12100,telescopic_sight_mg81,600,,,,,,,,,,,,,,
7,16900,extended_mag,700,,,,,,,,,,,,,,
8,22400,rapid_fire,800,,,,,,,,,,,,,,
m1919_mp,8,,,,,,,,,,,,,,,,
1,700,fast_ads_lmg,100,,,,,,,,,,,,,,
2,1800,grip,200,,,,,,,,,,,,,,
3,3400,aperture_sight_m1919,300,,,,,,,,,,,,,,
4,5500,hipfire,400,,,,,,,,,,,,,,
5,8400,fmj,500,,,,,,,,,,,,,,
6,12100,telescopic_sight_m1919,600,,,,,,,,,,,,,,
7,16900,extended_mag_m1919,700,,,,,,,,,,,,,,
8,22400,rapid_fire,800,,,,,,,,,,,,,,
vmg1927_mp,8,,,,,,,,,,,,,,,,
1,700,fast_ads_lmg,100,,,,,,,,,,,,,,
2,1800,grip,200,,,,,,,,,,,,,,
3,3400,aperture_sight_vmg1927,300,,,,,,,,,,,,,,
4,5500,hipfire,400,,,,,,,,,,,,,,
5,8400,fmj,500,,,,,,,,,,,,,,
6,12100,telescopic_sight_vmg1927,600,,,,,,,,,,,,,,
7,16900,extended_mag,700,,,,,,,,,,,,,,
8,22400,rapid_fire,800,,,,,,,,,,,,,,
lad_mp,8,,,,,,,,,,,,,,,,
1,700,fast_ads_lmg,100,,,,,,,,,,,,,,
2,1800,grip,200,,,,,,,,,,,,,,
3,3400,aperture_sight_lad,300,,,,,,,,,,,,,,
4,5500,hipfire,400,,,,,,,,,,,,,,
5,8400,fmj,500,,,,,,,,,,,,,,
6,12100,telescopic_sight_lad,600,,,,,,,,,,,,,,
7,16900,extended_mag_m1919,700,,,,,,,,,,,,,,
8,22400,rapid_fire,800,,,,,,,,,,,,,,
chatelleroult_mp,8,,,,,,,,,,,,,,,,
1,700,fast_ads_lmg,100,,,,,,,,,,,,,,
2,1800,grip,200,,,,,,,,,,,,,,
3,3400,aperture_sight_chatelleroult,300,,,,,,,,,,,,,,
4,5500,hipfire,400,,,,,,,,,,,,,,
5,8400,fmj,500,,,,,,,,,,,,,,
6,12100,telescopic_sight_chatelleroult,600,,,,,,,,,,,,,,
7,16900,extended_mag,700,,,,,,,,,,,,,,
8,22400,rapid_fire,800,,,,,,,,,,,,,,
kar98_mp,6,,,,,,,,,,,,,,,,
1,700,telescopic_sight_kar98k,100,,,,,,,,,,,,,,
2,1800,reduced_sway,200,,,,,,,,,,,,,,
3,3400,fmj,300,,,,,,,,,,,,,,
4,5500,extended_mag,400,,,,,,,,,,,,,,
5,8400,rapid_fire_sniper,500,,,,,,,,,,,,,,
6,12100,iron_sight_sniper,600,,,,,,,,,,,,,,
leeenfield_mp,6,,,,,,,,,,,,,,,,
1,700,telescopic_sight_enfield,100,,,,,,,,,,,,,,
2,1800,reduced_sway,200,,,,,,,,,,,,,,
3,3400,fmj,300,,,,,,,,,,,,,,
4,5500,extended_mag,400,,,,,,,,,,,,,,
5,8400,rapid_fire_sniper_fastbolt,500,,,,,,,,,,,,,,
6,12100,iron_sight_sniper,600,,,,,,,,,,,,,,
karabin_mp,6,,,,,,,,,,,,,,,,
1,700,telescopic_sight_kbsp1938,100,,,,,,,,,,,,,,
2,1800,reduced_sway,200,,,,,,,,,,,,,,
3,3400,fmj,300,,,,,,,,,,,,,,
4,5500,extended_mag,400,,,,,,,,,,,,,,
5,8400,rapid_fire_sniper,500,,,,,,,,,,,,,,
6,12100,iron_sight_sniper,600,,,,,,,,,,,,,,
springfield_mp,6,,,,,,,,,,,,,,,,
1,700,telescopic_sight_springfield,100,,,,,,,,,,,,,,
2,1800,reduced_sway,200,,,,,,,,,,,,,,
3,3400,fmj,300,,,,,,,,,,,,,,
4,5500,extended_mag,400,,,,,,,,,,,,,,
5,8400,rapid_fire_sniper,500,,,,,,,,,,,,,,
6,12100,iron_sight_sniper,600,,,,,,,,,,,,,,
arisaka_mp,6,,,,,,,,,,,,,,,,
1,700,telescopic_sight_type38,100,,,,,,,,,,,,,,
2,1800,reduced_sway,200,,,,,,,,,,,,,,
3,3400,fmj,300,,,,,,,,,,,,,,
4,5500,extended_mag,400,,,,,,,,,,,,,,
5,8400,rapid_fire_sniper_fastbolt,500,,,,,,,,,,,,,,
6,12100,iron_sight_sniper,600,,,,,,,,,,,,,,
leveraction_mp,6,,,,,,,,,,,,,,,,
1,700,telescopic_sight_leveraction,100,,,,,,,,,,,,,,
2,1800,reduced_sway,200,,,,,,,,,,,,,,
3,3400,fmj,300,,,,,,,,,,,,,,
4,5500,extended_mag,400,,,,,,,,,,,,,,
5,8400,rapid_fire_sniper_fastbolt,500,,,,,,,,,,,,,,
6,12100,iron_sight_sniper,600,,,,,,,,,,,,,,
mas36_mp,6,,,,,,,,,,,,,,,,
1,700,telescopic_sight_mas36,100,,,,,,,,,,,,,,
2,1800,reduced_sway,200,,,,,,,,,,,,,,
3,3400,fmj,300,,,,,,,,,,,,,,
4,5500,extended_mag,400,,,,,,,,,,,,,,
5,8400,rapid_fire_sniper_fastbolt,500,,,,,,,,,,,,,,
6,12100,iron_sight_sniper,600,,,,,,,,,,,,,,
mosin_mp,6,,,,,,,,,,,,,,,,
1,700,telescopic_sight_mosin,100,,,,,,,,,,,,,,
2,1800,reduced_sway,200,,,,,,,,,,,,,,
3,3400,fmj,300,,,,,,,,,,,,,,
4,5500,extended_mag,400,,,,,,,,,,,,,,
5,8400,rapid_fire_sniper,500,,,,,,,,,,,,,,
6,12100,iron_sight_sniper_mosin,600,,,,,,,,,,,,,,
ptrs41_mp,6,,,,,,,,,,,,,,,,
1,700,telescopic_sight_ptrs41,100,,,,,,,,,,,,,,
2,1800,reduced_sway,200,,,,,,,,,,,,,,
3,3400,fmj,300,,,,,,,,,,,,,,
4,5500,extended_mag,400,,,,,,,,,,,,,,
5,8400,rapid_fire_sniper,500,,,,,,,,,,,,,,
6,12100,iron_sight_sniper,600,,,,,,,,,,,,,,
delisle_mp,6,,,,,,,,,,,,,,,,
1,700,telescopic_sight_delisle,100,,,,,,,,,,,,,,
2,1800,reduced_sway,200,,,,,,,,,,,,,,
3,3400,fmj,300,,,,,,,,,,,,,,
4,5500,extended_mag,400,,,,,,,,,,,,,,
5,8400,rapid_fire_sniper_fastbolt,500,,,,,,,,,,,,,,
6,12100,iron_sight_sniper,600,,,,,,,,,,,,,,
wz35_mp,6,,,,,,,,,,,,,,,,
1,700,telescopic_sight_wz35,100,,,,,,,,,,,,,,
2,1800,reduced_sway,200,,,,,,,,,,,,,,
3,3400,fmj,300,,,,,,,,,,,,,,
4,5500,extended_mag,400,,,,,,,,,,,,,,
5,8400,rapid_fire_sniper,500,,,,,,,,,,,,,,
6,12100,iron_sight_sniper,600,,,,,,,,,,,,,,
sdk_mp,6,,,,,,,,,,,,,,,,
1,700,telescopic_sight_sdk,100,,,,,,,,,,,,,,
2,1800,reduced_sway,200,,,,,,,,,,,,,,
3,3400,fmj,300,,,,,,,,,,,,,,
4,5500,extended_mag,400,,,,,,,,,,,,,,
5,8400,rapid_fire_sniper_fastbolt,500,,,,,,,,,,,,,,
6,12100,iron_sight_sniper,600,,,,,,,,,,,,,,
m30_mp,7,,,,,,,,,,,,,,,,
1,700,aperture_sight_m30,100,,,,,,,,,,,,,,
2,1800,fast_ads,200,,,,,,,,,,,,,,
3,3400,hipfire,300,,,,,,,,,,,,,,
4,5500,extended_range_shotgun,400,,,,,,,,,,,,,,
5,8400,rapid_fire,500,,,,,,,,,,,,,,
6,12100,m30_rifle,600,,,,,,,,,,,,,,
7,16900,dragon_breath_break_3,700,,,,,,,,,,,,,,
model21_mp,6,,,,,,,,,,,,,,,,
1,700,aperture_sight_model21,100,,,,,,,,,,,,,,
2,1800,fast_ads,200,,,,,,,,,,,,,,
3,3400,hipfire,300,,,,,,,,,,,,,,
4,5500,extended_range_shotgun,400,,,,,,,,,,,,,,
5,8400,rapid_fire,500,,,,,,,,,,,,,,
6,12100,dragon_breath_break_3,600,,,,,,,,,,,,,,
walther_mp,7,,,,,,,,,,,,,,,,
1,700,aperture_sight_walther,100,,,,,,,,,,,,,,
2,1800,fast_ads,200,,,,,,,,,,,,,,
3,3400,hipfire,300,,,,,,,,,,,,,,
4,5500,extended_mag,400,,,,,,,,,,,,,,
5,8400,extended_range_shotgun,500,,,,,,,,,,,,,,
6,12100,rapid_fire,600,,,,,,,,,,,,,,
7,16900,dragon_breath_magazine_3,700,,,,,,,,,,,,,,
winchester1897_mp,7,,,,,,,,,,,,,,,,
1,700,aperture_sight_1897,100,,,,,,,,,,,,,,
2,1800,fast_ads,200,,,,,,,,,,,,,,
3,3400,hipfire,300,,,,,,,,,,,,,,
4,5500,extended_mag,400,,,,,,,,,,,,,,
5,8400,extended_range_shotgun,500,,,,,,,,,,,,,,
6,12100,rapid_fire_shotgun_rechamber,600,,,,,,,,,,,,,,
7,16900,dragon_breath_bolt_action_3,700,,,,,,,,,,,,,,
blunderbuss_mp,4,,,,,,,,,,,,,,,,
1,1800,fast_ads,100,,,,,,,,,,,,,,
2,5500,hipfire,200,,,,,,,,,,,,,,
3,8400,extended_range_shotgun,300,,,,,,,,,,,,,,
4,12100,dragon_breath_break_3,400,,,,,,,,,,,,,,
shovel_mp,10,,,,,,,,,,,,,,,,
1,700,,100,,,,,,,,,,,,,,
2,1800,,200,,,,,,,,,,,,,,
3,3400,,300,,,,,,,,,,,,,,
4,5500,,400,,,,,,,,,,,,,,
5,8400,,500,,,,,,,,,,,,,,
6,12100,,600,,,,,,,,,,,,,,
7,16900,,700,,,,,,,,,,,,,,
8,22400,,800,,,,,,,,,,,,,,
9,28600,,900,,,,,,,,,,,,,,
10,35900,,1000,,,,,,,,,,,,,,
trenchknife_mp,10,,,,,,,,,,,,,,,,
1,700,,100,,,,,,,,,,,,,,
2,1800,,200,,,,,,,,,,,,,,
3,3400,,300,,,,,,,,,,,,,,
4,5500,,400,,,,,,,,,,,,,,
5,8400,,500,,,,,,,,,,,,,,
6,12100,,600,,,,,,,,,,,,,,
7,16900,,700,,,,,,,,,,,,,,
8,22400,,800,,,,,,,,,,,,,,
9,28600,,900,,,,,,,,,,,,,,
10,35900,,1000,,,,,,,,,,,,,,
icepick_mp,10,,,,,,,,,,,,,,,,
1,700,,100,,,,,,,,,,,,,,
2,1800,,200,,,,,,,,,,,,,,
3,3400,,300,,,,,,,,,,,,,,
4,5500,,400,,,,,,,,,,,,,,
5,8400,,500,,,,,,,,,,,,,,
6,12100,,600,,,,,,,,,,,,,,
7,16900,,700,,,,,,,,,,,,,,
8,22400,,800,,,,,,,,,,,,,,
9,28600,,900,,,,,,,,,,,,,,
10,35900,,1000,,,,,,,,,,,,,,
combatknife_mp,10,,,,,,,,,,,,,,,,
1,700,,100,,,,,,,,,,,,,,
2,1800,,200,,,,,,,,,,,,,,
3,3400,,300,,,,,,,,,,,,,,
4,5500,,400,,,,,,,,,,,,,,
5,8400,,500,,,,,,,,,,,,,,
6,12100,,600,,,,,,,,,,,,,,
7,16900,,700,,,,,,,,,,,,,,
8,22400,,800,,,,,,,,,,,,,,
9,28600,,900,,,,,,,,,,,,,,
10,35900,,1000,,,,,,,,,,,,,,
baseballbat_mp,10,,,,,,,,,,,,,,,,
1,700,,100,,,,,,,,,,,,,,
2,1800,,200,,,,,,,,,,,,,,
3,3400,,300,,,,,,,,,,,,,,
4,5500,,400,,,,,,,,,,,,,,
5,8400,,500,,,,,,,,,,,,,,
6,12100,,600,,,,,,,,,,,,,,
7,16900,,700,,,,,,,,,,,,,,
8,22400,,800,,,,,,,,,,,,,,
9,28600,,900,,,,,,,,,,,,,,
10,35900,,1000,,,,,,,,,,,,,,
sword_mp,10,,,,,,,,,,,,,,,,
1,700,,100,,,,,,,,,,,,,,
2,1800,,200,,,,,,,,,,,,,,
3,3400,,300,,,,,,,,,,,,,,
4,5500,,400,,,,,,,,,,,,,,
5,8400,,500,,,,,,,,,,,,,,
6,12100,,600,,,,,,,,,,,,,,
7,16900,,700,,,,,,,,,,,,,,
8,22400,,800,,,,,,,,,,,,,,
9,28600,,900,,,,,,,,,,,,,,
10,35900,,1000,,,,,,,,,,,,,,
dagger_mp,10,,,,,,,,,,,,,,,,
1,700,,100,,,,,,,,,,,,,,
2,1800,,200,,,,,,,,,,,,,,
3,3400,,300,,,,,,,,,,,,,,
4,5500,,400,,,,,,,,,,,,,,
5,8400,,500,,,,,,,,,,,,,,
6,12100,,600,,,,,,,,,,,,,,
7,16900,,700,,,,,,,,,,,,,,
8,22400,,800,,,,,,,,,,,,,,
9,28600,,900,,,,,,,,,,,,,,
10,35900,,1000,,,,,,,,,,,,,,
axe_mp,10,,,,,,,,,,,,,,,,
1,700,,100,,,,,,,,,,,,,,
2,1800,,200,,,,,,,,,,,,,,
3,3400,,300,,,,,,,,,,,,,,
4,5500,,400,,,,,,,,,,,,,,
5,8400,,500,,,,,,,,,,,,,,
6,12100,,600,,,,,,,,,,,,,,
7,16900,,700,,,,,,,,,,,,,,
8,22400,,800,,,,,,,,,,,,,,
9,28600,,900,,,,,,,,,,,,,,
10,35900,,1000,,,,,,,,,,,,,,
hammer_mp,10,,,,,,,,,,,,,,,,
1,700,,100,,,,,,,,,,,,,,
2,1800,,200,,,,,,,,,,,,,,
3,3400,,300,,,,,,,,,,,,,,
4,5500,,400,,,,,,,,,,,,,,
5,8400,,500,,,,,,,,,,,,,,
6,12100,,600,,,,,,,,,,,,,,
7,16900,,700,,,,,,,,,,,,,,
8,22400,,800,,,,,,,,,,,,,,
9,28600,,900,,,,,,,,,,,,,,
10,35900,,1000,,,,,,,,,,,,,,
bazooka_mp,10,,,,,,,,,,,,,,,,
1,700,,100,,,,,,,,,,,,,,
2,1800,,200,,,,,,,,,,,,,,
3,3400,,300,,,,,,,,,,,,,,
4,5500,,400,,,,,,,,,,,,,,
5,8400,,500,,,,,,,,,,,,,,
6,12100,,600,,,,,,,,,,,,,,
7,16900,,700,,,,,,,,,,,,,,
8,22400,,800,,,,,,,,,,,,,,
9,28600,,900,,,,,,,,,,,,,,
10,35900,,1000,,,,,,,,,,,,,,
panzerschreck_mp,10,,,,,,,,,,,,,,,,
1,700,,100,,,,,,,,,,,,,,
2,1800,,200,,,,,,,,,,,,,,
3,3400,,300,,,,,,,,,,,,,,
4,5500,,400,,,,,,,,,,,,,,
5,8400,,500,,,,,,,,,,,,,,
6,12100,,600,,,,,,,,,,,,,,
7,16900,,700,,,,,,,,,,,,,,
8,22400,,800,,,,,,,,,,,,,,
9,28600,,900,,,,,,,,,,,,,,
10,35900,,1000,,,,,,,,,,,,,,
teslagunmtx_mp,10,,,,,,,,,,,,,,,,
1,700,,100,,,,,,,,,,,,,,
2,1800,,200,,,,,,,,,,,,,,
3,3400,,300,,,,,,,,,,,,,,
4,5500,,400,,,,,,,,,,,,,,
5,8400,,500,,,,,,,,,,,,,,
6,12100,,600,,,,,,,,,,,,,,
7,16900,,700,,,,,,,,,,,,,,
8,22400,,800,,,,,,,,,,,,,,
9,28600,,900,,,,,,,,,,,,,,
10,35900,,1000,,,,,,,,,,,,,,
riotshield_mp,10,,,,,,,,,,,,,,,,
1,700,,100,,,,,,,,,,,,,,
2,1800,,200,,,,,,,,,,,,,,
3,3400,,300,,,,,,,,,,,,,,
4,5500,,400,,,,,,,,,,,,,,
5,8400,,500,,,,,,,,,,,,,,
6,12100,,600,,,,,,,,,,,,,,
7,16900,,700,,,,,,,,,,,,,,
8,22400,,800,,,,,,,,,,,,,,
9,28600,,900,,,,,,,,,,,,,,
10,35900,,1000,,,,,,,,,,,,,,
dp28_mp,10,,,,,,,,,,,,,,,,
1,700,fast_mag_dp28,100,,,,,,,,,,,,,,
2,1800,explosive_tips_dp28,200,,,,,,,,,,,,,,
3,3400,aperture_sight_dp28,300,,,,,,,,,,,,,,
4,5500,tribolt_dp28,400,,,,,,,,,,,,,,
5,8400,fast_bolt_dp28,500,,,,,,,,,,,,,,
6,12100,telescopic_sight_dp28,600,,,,,,,,,,,,,,
7,16900,,700,,,,,,,,,,,,,,
8,22400,,800,,,,,,,,,,,,,,
9,28600,,900,,,,,,,,,,,,,,
10,35900,,1000,,,,,,,,,,,,,,
